SLOCStandard	McCabe	Mcclure	Readability	MaintainabilityIndex	file
5,5,5,5	1,1,1,1	0,0,0,0	0.003383402479812503,0.09460113197565079,0.09460113197565079,0.09460113197565079	117.0541000366211,117.4128646850586,117.4128646850586,117.4128646850586	8214.json
3,3	1,1	0,0	0.9647690057754517,0.9647690057754517	132.4454345703125,132.4454345703125	4478.json
7,7,7	2,2,2	2,2,2	0.7099921107292175,0.7099921107292175,0.7099921107292175	115.62542724609375,115.62542724609375,115.62542724609375	14501.json
6,6,6,6	2,2,2,2	2,2,2,2	0.16422604024410248,0.16422604024410248,0.14900168776512146,0.14900168776512146	115.63639831542969,115.63639831542969,115.48116302490234,115.48116302490234	30975.json
3,3,3	1,1,1	0,0,0	0.07684434950351715,0.07684434950351715,0.07684434950351715	132.43687438964844,132.43687438964844,132.43687438964844	15821.json
15,15	5,5	10,10	0.011794370599091053,0.011794370599091053	92.95280456542969,92.95280456542969	288.json
7,7,7	2,2,2	2,2,2	0.9681930541992188,0.9681930541992188,0.9681930541992188	115.62542724609375,115.62542724609375,115.62542724609375	11036.json
6,6	2,2	2,2	0.046114400029182434,0.046114400029182434	114.02980041503906,114.02980041503906	3591.json
10,10	1,1	0,0	0.9192716479301453,0.9192716479301453	104.41075134277344,104.41075134277344	15401.json
3,3	1,1	0,0	0.9149261713027954,0.9149261713027954	130.30841064453125,130.30841064453125	3465.json
3,3,3	1,1,1	0,0,0	0.9076341986656189,0.9076341986656189,0.9076341986656189	133.59722900390625,133.59722900390625,133.59722900390625	21989.json
3,3	1,1	0,0	0.5193129181861877,0.5193129181861877	130.85629272460938,130.85629272460938	11667.json
3,3,3	1,1,1	0,0,0	0.537638783454895,0.537638783454895,0.537638783454895	130.85629272460938,130.85629272460938,130.85629272460938	33221.json
3,3,3	1,1,1	0,0,0	0.9076341986656189,0.9076341986656189,0.9076341986656189	133.59722900390625,133.59722900390625,133.59722900390625	19812.json
1,1	1,1	0,0	0.9933465123176575,0.9933465123176575	150.24295043945312,150.24295043945312	5534.json
15,15,15	3,3,3	7,7,7	0.04649777710437775,0.04649777710437775,0.04649777710437775	93.41280364990234,93.41280364990234,93.41280364990234	7512.json
7,7,7	2,2,2	2,2,2	0.8352999687194824,0.8352999687194824,0.8352999687194824	115.62542724609375,115.62542724609375,115.62542724609375	32643.json
3,3,3	1,1,1	0,0,0	0.4172244668006897,0.4172244668006897,0.4172244668006897	132.43687438964844,132.43687438964844,132.43687438964844	22293.json
3,3,3	1,1,1	0,0,0	0.8279153108596802,0.8279153108596802,0.8279153108596802	133.59722900390625,133.59722900390625,133.59722900390625	19518.json
4,4,4	1,1,1	0,0,0	0.9997761845588684,0.9997761845588684,0.9997761845588684	124.81353759765625,124.81353759765625,124.81353759765625	7130.json
3,3	1,1	0,0	0.5193129181861877,0.5193129181861877	130.85629272460938,130.85629272460938	9425.json
