SLOCStandard	McCabe	Mcclure	Readability	MaintainabilityIndex	file
47,47,46,47,47,42,40,40,40	14,14,14,14,14,13,12,12,12	26,26,26,27,27,25,22,22,22	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	66.28556823730469,66.26826477050781,66.6683349609375,66.31993865966797,66.31993865966797,68.80333709716797,70.03217315673828,70.07186126708984,70.07315826416016	1734.json
3,3,6,6,7	1,1,2,2,2	0,0,2,2,2	0.30329909920692444,0.26438605785369873,0.2655368149280548,0.2655368149280548,0.3382284939289093	131.43582153320312,131.43582153320312,117.05393981933594,117.05393981933594,113.2991714477539	7640.json
5,5,5	1,1,1	0,0,0	0.7021949291229248,0.7021949291229248,0.4333711266517639	120.0484390258789,120.0484390258789,119.31893157958984	7597.json
10,19,21,21,21,22,22	3,5,5,5,5,5,5	8,16,16,18,18,18,17	0.3326148986816406,0.00408574566245079,0.0035039852373301983,0.002713906578719616,0.0023677910212427378,0.009217917919158936,0.009619200602173805	102.40038299560547,88.17832946777344,86.40057373046875,86.32410430908203,86.32410430908203,86.96353912353516,87.1068115234375	4391.json
3	1	0	0.6269991397857666	131.1385955810547	9502.json
23,22,22,33,37,32,32	3,3,3,4,5,4,4	4,4,4,9,11,7,7	5.264748469926417E-4,5.648735677823424E-4,5.633796099573374E-4,0.0,0.0,0.0,0.0	105.7918930053711,106.51201629638672,106.51201629638672,99.7134780883789,97.63003540039062,100.21198272705078,100.21198272705078	5577.json
53,53,35,36,40,41,41,34,41,41	7,7,6,6,6,6,6,6,7,7	8,8,8,8,8,8,8,0,0,0	2.899610553868115E-4,1.9995315233245492E-4,5.524980369955301E-4,2.6266835629940033E-4,2.3591141507495195E-4,2.2019889729563147E-4,3.3087507472373545E-4,5.415581981651485E-4,0.0,0.0	65.44577026367188,65.44577026367188,73.16104888916016,72.61064910888672,70.51809692382812,69.98905181884766,69.91361236572266,74.68061828613281,70.65674591064453,70.65674591064453	3323.json
6,6,3	2,2,1	3,2,0	0.9421353936195374,0.899071216583252,0.9317162036895752	114.74968719482422,115.79641723632812,128.712890625	171.json
61,66,55,55,67,68,77,89,90,90,94,93,91,93,118,121,123,127,129,129,123,123	7,7,7,7,9,9,10,12,12,12,13,13,13,14,21,22,23,24,24,24,23,23	10,10,10,10,13,13,17,18,18,18,20,20,20,22,37,39,40,42,42,42,38,33	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	62.3134765625,60.98286819458008,63.703521728515625,63.77391052246094,59.25016784667969,58.89566421508789,56.08503723144531,52.40058898925781,52.25448226928711,52.25448226928711,50.86936950683594,51.1104621887207,51.565330505371094,50.93061828613281,44.189754486083984,43.43552780151367,42.68724822998047,41.80876159667969,41.415767669677734,41.2979621887207,42.75128936767578,42.911964416503906	4460.json
37,28,16	7,7,3	12,12,7	7.084250682964921E-4,5.146203329786658E-4,0.06717755645513535	74.60417175292969,79.11933135986328,91.97114562988281	2859.json
