Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
999	16,16,16,16,17,18	13,13,13,13,13,14	15,15,15,15,16,17	0,0,0,0,0,0	0,72,119,221,738,786	0,2,1,0,3,3	0,4,2,0,5,5	0,12,19,0,84,91	0,0,0,0,0,0	7161.json
1195	3,3	3,3	3,3	1,0	0,113	0,1	0,2	0,7	0,0	2870.json
2479	11,16,11,11,11,11,11,8,8	10,13,10,10,10,10,10,7,7	10,14,10,10,10,10,10,7,7	0,0,0,0,0,0,0,0,0	0,3,3,7,259,306,475,1075,1565	0,6,1,1,3,0,1,1,0	0,7,7,2,6,0,2,5,0	0,292,250,34,38,0,10,132,0	0,0,0,0,0,0,0,0,0	220.json
499	6	5	6	0	0	0	0	0	0	7448.json
1058	3,3,3	3,3,3	3,3,3	1,1,1	0,0,280	0,0,0	0,0,0	0,0,0	0,0,0	8280.json
2727	3,3,3	3,3,3	3,3,3	1,1,1	0,31,507	0,0,0	0,0,0	0,0,0	0,0,0	3965.json
2745	5,5,7,7,7,7	4,4,5,5,5,5	5,5,7,7,7,7	0,0,0,0,0,0	0,19,337,525,572,1832	0,3,4,1,0,0	0,6,6,2,0,0	0,28,86,7,0,1	0,0,0,0,0,0	307.json
1195	3	3	3	0	0	0	0	0	0	2631.json
366	3,3	3,3	3,3	1,1	0,152	0,0	0,0	0,0	0,0	8621.json
1276	7,10,12	7,10,12	7,10,12	0,0,0	0,363,363	0,4,2	0,5,2	0,134,57	0,0,1	2311.json
2609	20,20,18,19,17,17,21,21,21,21,31,37,38,39,39,38,38,38,38,38,38,38,40,45,55,55,58,58,58,58	18,18,16,17,15,15,19,19,19,19,28,33,34,35,35,34,34,34,34,34,34,34,36,41,47,47,50,50,50,50	19,19,17,18,16,16,20,20,20,20,28,33,34,35,35,34,34,34,34,34,34,34,36,41,49,49,52,52,52,52	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,2,11,11,23,37,95,95,95,95,95,95,101,112,116,120,165,346,436,436,448,536,719,927,980,1072,1831,2060,2538	0,2,1,1,2,0,13,0,11,0,13,7,7,1,0,1,1,4,2,0,0,1,3,11,10,4,8,0,0,1	0,4,4,1,6,0,22,0,22,0,16,8,13,1,0,3,2,8,4,0,0,2,4,17,10,8,13,0,0,2	0,46,77,29,71,0,260,0,331,0,356,240,152,87,0,157,1,29,110,0,0,49,76,244,486,108,327,0,0,11	0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1	8451.json
1276	3	3	3	0	0	0	0	0	0	2326.json
444	9,9	10,10	9,9	0,0	0,230	0,0	0,0	0,0	0,0	9021.json
