Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
3388	3,3	3,3	3,3	1,1	0,2250	0,0	0,0	0,0	0,0	353.json
1151	3,3,3	3,3,3	3,3,3	0,0,0	0,0,13	0,1,0	0,2,0	0,6,0	0,0,0	1225.json
3079	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,747,747,1941	0,1,1,0	0,2,2,0	0,4,4,0	0,0,0,0	775.json
2713	6,6,6,10	6,6,6,10	6,6,6,10	0,0,0,0	0,1575,1980,2176	0,0,1,6	0,0,2,8	0,0,12,215	0,0,1,0	1405.json
3929	4,4,4,4,4,5,4,4,3,3,3,4,4,4	4,4,4,4,4,4,3,3,3,3,3,4,4,4	4,4,4,4,4,4,3,3,3,3,3,4,4,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,2,2,2,51,55,55,55,2605,2791,3136,3161,3177	0,1,0,0,1,1,1,1,0,1,0,2,1,1	0,2,0,0,2,1,3,2,1,2,0,3,2,2	0,14,0,0,11,80,40,8,80,27,0,22,1,17	0,0,0,0,0,1,0,0,0,1,0,0,0,0	147.json
3414	3,3,3	3,3,3	3,3,3	0,0,0	0,1824,2276	0,1,0	0,2,0	0,19,0	0,1,0	493.json
357	10,10,5,5,5,4,9,4	10,10,4,4,4,4,10,4	9,9,4,4,4,4,9,4	0,0,0,0,0,0,0,0	0,0,0,0,0,1,164,166	0,2,2,0,1,1,7,2	0,4,9,0,2,3,9,9	0,15,201,0,40,113,183,206	0,0,0,0,0,0,0,0	867.json
616	8	8	8	0	0	0	0	0	0	520.json
3208	3,3,3,3	3,3,3,3	3,3,3,3	1,1,1,1	0,3,3,2070	0,0,0,0	0,0,0,0	0,2,0,0	0,0,0,0	908.json
1118	3	3	3	0	0	0	0	0	0	1852.json
3856	47,47,47,47	41,41,41,41	41,41,41,41	0,0,0,0	0,2266,2718,3065	0,1,0,1	0,2,0,2	0,10,0,3	0,1,0,1	1233.json
1218	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,80,419,450,468	0,0,1,0,1	0,0,2,0,2	0,0,7,0,6	0,0,0,0,0	1105.json
3022	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,0,1249,1884,2288	0,1,1,0,0	0,2,2,0,0	0,16,44,0,0	0,1,0,0,0	1014.json
975	11,11	9,9	9,9	0,0	0,225	0,1	0,2	0,1	0,0	631.json
692	3	3	3	0	0	0	0	0	0	1362.json
3928	4,4,4,4,3,3,3,3,4	4,4,4,4,3,3,3,3,4	4,4,4,4,3,3,3,3,4	0,0,0,0,0,0,0,0,0	0,1,1,29,54,54,2777,2790,3135	0,0,1,0,1,1,1,0,2	0,0,2,0,3,2,2,0,3	0,0,11,0,35,8,8,0,21	0,0,0,0,0,1,0,0,0	1751.json
3414	3,3	3,3	3,3	0,0	0,2276	0,0	0,0	0,0	0,0	48.json
3920	3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3	3,3,3,3,3,3,3,3,3,3,3	0,0,0,0,0,0,0,0,0,0,0	0,0,0,5,20,23,49,320,324,507,2782	0,1,1,0,1,1,0,1,0,0,0	0,2,2,0,2,2,0,2,0,0,0	0,39,43,0,24,4,0,7,0,0,0	0,0,0,0,0,0,0,0,0,0,0	773.json
735	8	8	8	0	0	0	0	0	0	513.json
756	7	7	7	0	0	0	0	0	0	591.json
2351	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,15,1196,1213	0,1,1,0	0,2,2,0	0,3,9,0	0,0,0,0	1474.json
567	3,3,6,6,15,16,16	3,3,5,5,14,15,15	3,3,5,5,14,15,15	0,0,0,0,0,0,0	0,0,0,365,365,365,372	0,2,4,2,11,2,1	0,4,5,4,13,3,2	0,66,269,59,504,141,24	0,0,0,1,0,0,0	1197.json
3928	4,4,4,4,3,3,4	4,4,4,4,3,3,4	4,4,4,4,3,3,4	0,0,0,0,0,0,0	0,1,1,29,54,2790,3135	0,0,1,0,1,0,2	0,0,2,0,3,0,3	0,0,11,0,37,0,23	0,0,0,0,0,0,0	1749.json
692	30,33,32,33,23	11,11,11,12,12	30,31,31,32,22	0,0,0,0,0	0,21,50,203,572	0,4,3,1,8	0,5,7,1,26	0,346,344,43,949	0,1,1,0,0	309.json
2622	12,12,12,12,12	3,3,3,3,3	12,12,12,12,12	0,0,0,0,0	0,290,1484,1823,1854	0,1,0,2,0	0,2,0,4,0	0,4,0,26,0	0,0,0,0,0	1031.json
2660	15,13,10,10,10	16,14,8,8,8	12,10,8,8,8	0,0,0,0,0	0,7,1070,1522,1935	0,10,3,0,0	0,22,9,0,0	0,213,260,0,0	0,0,1,0,0	1119.json
2427	3,3,3	3,3,3	3,3,3	0,0,0	0,0,1289	0,0,0	0,0,0	0,0,0	0,0,0	993.json
3827	8,8,10,11,11,11,11,11,11,11,11,11,11,11,11	4,4,3,3,3,3,3,3,3,3,3,3,3,3,3	7,7,10,11,11,11,11,11,11,11,11,11,11,11,11	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,6,363,402,402,406,414,1495,1495,1496,1496,2689,3028,3059,3680	0,4,6,5,1,2,2,2,1,1,1,0,1,1,3	0,8,10,9,2,4,4,4,2,2,2,0,2,2,6	0,129,233,74,11,31,22,8,4,11,8,39,7,7,73	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	1056.json
3929	3,3,3	3,3,3	3,3,3	0,0,0	0,2,2791	0,0,0	0,0,0	0,0,0	0,0,0	1276.json
2653	9,9	9,9	9,9	0,0	0,1515	0,0	0,0	0,0	0,0	582.json
591	5,6	3,5	5,5	0,0	0,125	0,4	0,7	0,23	0,1	670.json
2217	4,4,4,3	4,4,4,3	4,4,4,3	0,0,0,0	0,8,1079,1483	0,0,0,1	0,0,0,3	0,0,0,70	0,0,0,1	1502.json
