Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
1309	12,12	12,12	12,12	0,0	0,1020	0,1	0,2	0,32	0,0	20463.json
4689	27,27,27,27,27,27,27	22,22,22,22,22,22,22	22,22,22,22,22,22,22	0,0,0,0,0,0,0	0,17,1200,1345,2057,2071,2897	0,0,0,0,1,1,1	0,0,0,0,2,2,2	0,0,0,0,26,7,21	0,0,0,0,0,0,0	18288.json
4689	3,3,3	3,3,3	3,3,3	0,0,0	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	26961.json
883	3	3	3	0	0	0	0	0	0	15625.json
4689	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,17,1200,2432	0,0,0,1	0,0,0,2	0,0,0,28	0,0,0,0	9386.json
1833	3	3	3	0	0	0	0	0	0	1926.json
197	5	5	5	0	0	0	0	0	0	17137.json
1862	3	3	3	0	0	0	0	0	0	27954.json
4689	6,6,6,8	7,7,7,8	6,6,6,8	0,0,0,0	0,17,1200,2125	0,0,0,4	0,0,0,6	0,0,0,46	0,0,0,0	28737.json
4689	3,3,3	3,3,3	3,3,3	0,0,0	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	28824.json
2843	3,3,3,4,13,25,13,13,14	3,3,3,4,11,17,10,10,11	3,3,3,4,13,24,12,12,13	0,0,0,0,0,0,0,0,0	0,0,1388,1388,1388,1388,1388,1728,1974	0,0,0,3,11,13,4,1,1	0,0,0,5,13,14,20,2,1	0,0,0,132,376,490,632,48,29	0,0,0,0,0,1,1,0,0	23815.json
4202	15,15,20,20,20,20	12,12,16,16,16,16	14,14,20,20,20,20	0,0,0,0,0,0	0,0,365,409,618,713	0,0,11,1,0,0	0,0,17,2,0,0	0,0,393,2,0,0	0,0,0,0,0,0	24846.json
4689	3,3,3	3,3,3	3,3,3	0,0,0	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	16406.json
4689	8,8,8,8	8,8,8,8	8,8,8,8	0,0,0,0	0,17,1200,1345	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	25019.json
4689	3,3,3	3,3,3	3,3,3	1,1,1	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	27315.json
3837	13,13,13,13,13,15,19	12,12,12,12,12,16,18	13,13,13,13,12,14,18	0,0,0,0,0,0,0	0,278,348,840,1274,1547,2025	0,13,0,1,5,3,6	0,26,0,2,10,4,8	0,49,0,6,46,167,22	0,0,0,0,0,0,1	15430.json
4591	4,4	4,4	4,4	0,0	0,1102	0,0	0,0	0,4	0,0	28943.json
1878	3	3	3	1	0	0	0	0	0	6513.json
4689	3,3,3	3,3,3	3,3,3	1,1,1	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	28152.json
4689	10,10,10,3	10,10,10,3	10,10,10,3	0,0,0,1	0,17,1200,3303	0,0,0,1	0,0,0,9	0,0,0,198	0,0,0,0	4016.json
4689	3,3,3	3,3,3	3,3,3	0,0,0	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	29175.json
2428	4,14	3,8	3,10	0,0	0,15	0,11	0,12	0,266	0,0	24929.json
4689	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,17,1200,1358	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	14235.json
1759	3	3	3	0	0	0	0	0	0	5586.json
1812	4,4	3,3	4,4	0,0	0,357	0,4	0,8	0,47	0,0	30698.json
4689	7,7,7,7	7,7,7,7	7,7,7,7	0,0,0,0	0,17,1200,1405	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	20894.json
1176	13	13	13	0	0	0	0	0	0	10416.json
1878	28	9	25	0	0	0	0	0	0	6428.json
2576	7,7,7,37,37	6,6,6,37,37	6,6,6,31,31	0,0,0,0,0	0,0,36,180,222	0,1,1,32,1	0,2,2,34,2	0,3,6,846,7	0,0,0,0,0	19772.json
1878	3	3	3	1	0	0	0	0	0	6262.json
96	9	9	9	0	0	0	0	0	0	14915.json
4199	4,4,4,4,4,7	3,3,3,3,3,3	3,3,3,3,3,6	0,0,0,0,0,0	0,0,710,915,1356,1385	0,0,0,0,0,6	0,0,0,0,0,9	0,0,0,8,0,48	0,0,0,0,0,0	10921.json
4689	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,17,1200,1405	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	20315.json
4689	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,17,1200,1405	0,0,0,0	0,0,0,0	0,0,0,0	0,0,0,0	21296.json
3813	5,5,5,5,5	5,5,5,5,5	5,5,5,5,5	0,0,0,0,0	0,4,12,324,470	0,2,2,0,0	0,4,4,0,0	0,21,18,0,0	0,0,0,0,0	18574.json
3746	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	1,1,1,1,1,1	0,28,257,579,862,1868	0,0,0,0,0,3	0,0,0,0,0,6	0,0,0,0,0,30	0,0,0,0,0,0	6348.json
4689	3,3,3	3,3,3	3,3,3	1,1,1	0,17,1200	0,0,0	0,0,0	0,0,0	0,0,0	3198.json
2976	3	3	3	0	0	0	0	0	0	18357.json
