Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
4496	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,9,1516,3969	0,2,0,0	0,4,0,0	0,32,0,0	0,0,0,0	18743.json
1636	16,18,18,16	6,6,6,6	6,6,6,6	0,0,0,0	0,389,1110,1599	0,2,0,0	0,2,0,2	0,151,0,151	0,0,0,0	15346.json
3827	3,3,3	3,3,3	3,3,3	1,1,1	0,847,3301	0,0,0	0,0,0	0,0,0	0,0,0	20259.json
417	8	8	8	0	0	0	0	0	0	35646.json
2726	3,3	3,3	3,3	0,0	0,2200	0,0	0,0	0,0	0,0	8783.json
417	3	3	3	1	0	0	0	0	0	35210.json
436	3	3	3	1	0	0	0	0	0	21092.json
2557	3,3	3,3	3,3	0,0	0,2030	0,0	0,0	0,0	0,0	34030.json
3963	3,3,3	3,3,3	3,3,3	1,1,1	0,983,3436	0,0,0	0,0,0	0,0,0	0,0,0	26093.json
2738	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,221,231,2212	0,0,1,0	0,0,2,0	0,0,9,0	0,0,0,0	6538.json
417	3	3	3	1	0	0	0	0	0	24705.json
4562	3,3,3,3	3,3,3,3	3,3,3,3	0,0,0,0	0,87,1582,4036	0,2,0,0	0,4,0,0	0,92,0,0	0,0,0,0	29970.json
417	3	3	3	1	0	0	0	0	0	24699.json
