Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
1677	4,4,4,11,11,11,11	4,4,4,8,8,8,8	4,4,4,10,10,10,10	0,0,0,0,0,0,0	0,22,23,149,154,273,326	0,1,0,9,0,1,1	0,2,0,11,0,2,2	0,8,0,367,0,31,38	0,1,0,0,0,0,0	41685.json
1664	3,4,4,3	3,3,3,3	3,4,4,3	0,0,0,0	0,9,10,12	0,4,0,1	0,7,0,3	0,34,0,11	0,0,0,0	41783.json
175	5,5,5	5,5,5	5,5,5	0,0,0	0,0,26	0,0,1	0,0,2	0,0,17	0,0,0	39115.json
14	3	3	3	0	0	0	0	0	0	4044.json
953	3,3,3	3,3,3	3,3,3	0,0,0	0,20,706	0,0,1	0,0,2	0,0,10	0,0,0	7359.json
39	10,10	10,10	10,10	0,0	0,21	0,0	0,0	0,0	0,0	7760.json
806	7,7,11,11	6,6,10,10	7,7,11,11	0,0,0,0	0,4,436,503	0,3,7,1	0,6,10,2	0,26,128,2	0,0,0,1	8264.json
1283	5,5,5,5	5,5,5,5	5,5,5,5	0,0,0,0	0,582,615,628	0,3,1,0	0,6,2,0	0,17,9,0	0,0,0,1	40011.json
24	8,7	7,6	7,6	0,0	0,8	0,1	0,3	0,56	0,0	24506.json
1905	9,8,8,8,8,8,8,9,9	4,4,4,4,4,4,4,4,4	7,7,7,7,7,7,7,8,8	0,0,0,0,0,0,0,0,0	0,0,0,0,239,249,601,672,907	0,1,1,1,0,2,1,2,1	0,2,2,2,0,4,2,3,2	0,34,22,27,3,48,9,30,8	0,1,0,0,0,0,0,0,1	16300.json
2247	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,1,1	0,124,125,201,517	0,1,0,2,0	0,2,0,4,0	0,4,0,28,0	0,0,0,0,0	1490.json
140	20	18	20	0	0	0	0	0	0	35085.json
256	10	10	10	0	0	0	0	0	0	14586.json
549	9,9	9,9	9,9	0,0	0,93	0,0	0,0	0,0	0,0	28350.json
426	7,7	7,7	7,7	0,0	0,143	0,0	0,0	0,0	0,0	35373.json
1224	10,15,15,15,17,11,11,11	9,14,14,14,14,9,9,9	9,15,15,15,15,9,9,9	0,0,0,0,0,0,0,0	0,0,0,322,356,356,356,784	0,13,1,1,9,7,0,0	0,21,2,2,16,20,0,0	0,293,5,4,101,153,0,0	0,0,1,0,0,0,0,0	9233.json
1031	14	11	11	0	0	0	0	0	0	16068.json
0	3	3	3	1	0	0	0	0	0	7064.json
