Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
1733	8	9	8	0	0	0	0	0	0	354.json
1849	7	6	6	0	0	0	0	0	0	748.json
1849	11,9,10	11,9,10	11,9,10	0,0,0	0,40,822	0,1,1	0,4,1	0,58,81	0,0,0	24.json
1849	3,4	3,4	3,4	0,0	0,153	0,2	0,3	0,70	0,0	400.json
1560	3	3	3	0	0	0	0	0	0	477.json
1849	4,4	4,4	4,4	0,0	0,26	0,1	0,2	0,14	0,0	635.json
1849	3,3,3	3,3,3	3,3,3	0,0,0	0,337,368	0,1,1	0,2,2	0,37,11	0,1,1	1053.json
1849	3,3	3,3	3,3	0,0	0,33	0,1	0,2	0,12	0,1	1083.json
1520	3	3	3	0	0	0	0	0	0	497.json
1849	4	4	4	0	0	0	0	0	0	318.json
1653	3,3,3	3,3,3	3,3,3	1,1,1	0,2,4	0,1,1	0,2,2	0,10,11	0,0,0	430.json
1673	15,10,10	15,10,10	15,10,10	0,0,0	0,0,141	0,1,1	0,7,2	0,109,1	0,0,0	469.json
1849	8	8	8	0	0	0	0	0	0	60.json
1849	4,4	4,4	4,4	0,0	0,26	0,1	0,2	0,14	0,0	643.json
1909	7,7,7,7	7,7,7,7	7,7,7,7	0,0,0,0	0,3,3,3	0,1,4,0	0,2,8,0	0,6,86,0	0,0,0,0	1148.json
1561	4,4,4,4	4,4,4,4	4,4,4,4	0,0,0,0	0,1,2,8	0,1,1,1	0,2,2,2	0,60,10,70	0,0,0,0	537.json
1849	13,11	11,9	11,9	0,0	0,30	0,1	0,4	0,83	0,0	73.json
1849	19,15	16,13	17,13	0,0	0,33	0,3	0,10	0,149	0,1	96.json
1849	7,7,7,7	7,7,7,7	7,7,7,7	0,0,0,0	0,26,132,884	0,0,0,1	0,0,0,2	0,0,0,7	0,1,0,0	533.json
1849	10,8,9,7,9,8	10,8,9,7,9,8	10,8,9,7,9,8	0,0,0,0,0,0	0,40,171,180,185,196	0,1,1,1,1,2	0,4,1,3,2,4	0,54,47,79,72,115	0,0,0,0,1,0	191.json
1849	3	3	3	0	0	0	0	0	0	253.json
1410	8	7	7	0	0	0	0	0	0	75.json
1849	4	4	4	0	0	0	0	0	0	558.json
1750	3	3	3	1	0	0	0	0	0	875.json
1477	4	4	4	0	0	0	0	0	0	787.json
1828	3	3	3	0	0	0	0	0	0	1096.json
1849	3	3	3	0	0	0	0	0	0	274.json
1849	3,3	3,3	3,3	0,0	0,338	0,1	0,2	0,5	0,0	937.json
1920	2	2	2	0	0	0	0	0	0	1183.json
1666	3,3	3,3	3,3	1,1	0,183	0,1	0,2	0,18	0,0	805.json
1920	3	3	3	1	0	0	0	0	0	1216.json
1413	3,3	3,3	3,3	1,1	0,1	0,0	0,0	0,0	0,0	842.json
1920	3	3	3	1	0	0	0	0	0	1218.json
