Age	SLOCAsItIs	SLOCNoCommentPrettyPrinter	SLOCStandard	isGetterSetter	ChangeDates	NewAdditions	DiffSizes	EditDistances	Buggycommiit	file
2762	15,15,16,18,19,19,19,18,17,17	15,15,15,17,17,17,17,17,16,16	15,15,16,18,19,19,19,18,17,17	0,0,0,0,0,0,0,0,0,0	0,0,6,6,6,116,116,921,921,1517	0,3,5,4,3,2,2,1,1,1	0,6,9,6,5,4,4,2,3,2	0,6,323,29,49,30,12,24,33,1	0,0,0,0,0,0,0,0,0,1	2570.json
6388	6,6,6,6,6,6	6,6,6,6,6,6	6,6,6,6,6,6	0,0,0,0,0,0	0,52,2545,2604,2627,3742	0,2,1,0,0,1	0,4,2,0,0,2	0,76,10,0,0,12	0,0,0,0,0,0	758.json
1819	38,40,40	37,37,37	37,37,37	0,0,0	0,9,544	0,2,1	0,2,2	0,387,6	0,0,0	2340.json
731	10,10	9,8	9,8	0,0	0,2	0,1	0,2	0,3	0,0	2544.json
3387	22,22,22,19	22,22,22,19	22,22,22,19	0,0,0,0	0,742,742,2338	0,1,1,1	0,2,2,5	0,6,6,66	0,0,0,0	387.json
346	3	3	3	1	0	0	0	0	0	2495.json
3303	3,7,7,11,11,12	3,7,7,11,11,12	3,7,7,11,11,12	0,0,0,0,0,0	0,1,1,465,657,2889	0,6,1,5,1,9	0,8,2,6,2,17	0,175,23,164,12,108	0,0,0,0,0,0	1632.json
923	7,7	7,7	7,7	0,0	0,10	0,2	0,4	0,12	0,0	2979.json
1988	7,7	7,7	7,7	0,0	0,803	0,2	0,4	0,12	0,0	1249.json
3759	4,4	3,3	4,4	1,1	0,675	0,1	0,2	0,2	0,0	1488.json
2277	3	3	3	1	0	0	0	0	0	1125.json
6335	6,6,6,6,6	6,6,6,6,6	6,6,6,6,6	0,0,0,0,0	0,849,2552,2575,3690	0,1,0,0,1	0,2,0,0,2	0,2,0,0,6	0,0,0,0,0	1327.json
682	10	10	10	0	0	0	0	0	0	1634.json
3303	6,6,6	6,6,6	6,6,6	0,0,0	0,1,657	0,1,1	0,2,2	0,18,18	0,0,0	1708.json
2451	4,4,4	3,3,3	4,4,4	0,0,0	0,327,2419	0,1,3	0,2,6	0,12,39	0,0,0	81.json
3303	3,3,3	3,3,3	3,3,3	0,0,0	0,1,657	0,1,1	0,2,2	0,20,12	0,0,0	1783.json
5793	3,3,3,3,3,3	3,3,3,3,3,3	3,3,3,3,3,3	0,0,0,0,0,0	0,2,13,27,2009,2032	0,1,1,1,0,0	0,2,2,2,0,0	0,15,15,5,0,0	0,0,0,0,0,0	334.json
5665	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,289,1881,1904,3019	0,1,0,0,1	0,2,0,0,2	0,4,0,0,6	0,1,0,0,0	647.json
1418	4	4	4	0	0	0	0	0	0	331.json
6091	21,7,3,3,3,3,3	21,7,3,3,3,3,3	21,7,3,3,3,3,3	0,0,0,0,0,0,0	0,290,290,2307,2330,2330,3445	0,3,1,0,0,0,1	0,20,6,0,0,0,2	0,529,122,0,0,0,6	0,0,0,0,0,0,0	738.json
6073	3,3,3,3,3	3,3,3,3,3	3,3,3,3,3	0,0,0,0,0	0,19,2289,2312,3427	0,2,0,0,1	0,4,0,0,2	0,26,0,0,6	0,0,0,0,0	1904.json
